1.156872378425331667e-10
1.032125539085291702e-09
2.380035573220004328e-09
3.672838827984401003e-09
4.464046008820107833e-09
4.739431137017667047e-09
5.006831277821040915e-09
5.224570365076657055e-09
5.423409094875454508e-09
5.625288100485596310e-09
5.868221443607689958e-09
6.135312038971485665e-09
6.408200221895648162e-09
6.686534323090081119e-09
6.975275533887619911e-09
7.290992849905097512e-09
7.616297904756636771e-09
7.950983630393323160e-09
8.295617562102105641e-09
8.650708225030379919e-09
9.016631452309054582e-09
9.393762264959719296e-09
9.782526000897990679e-09
1.019844984404477938e-08
1.068048223635379403e-08
1.118204219883103566e-08
1.170218147005661053e-08
1.224178659854369014e-08
1.280182270456894120e-08
1.338350887163741598e-08
1.398835992113697746e-08
1.461828157840643790e-08
1.527525370120060561e-08
1.597998341776752142e-08
1.678188273255694051e-08
1.762475663766110894e-08
1.850707769116940509e-08
1.943385979246108797e-08
2.041127738624221196e-08
2.144406206178886633e-08
2.253463380761076509e-08
2.368435575894334669e-08
2.489481922768026994e-08
2.619862198352701622e-08
2.768288035182325285e-08
2.927309992604274651e-08
3.096595066269450177e-08
3.276202158875471722e-08
3.466524252277468366e-08
3.670148450241606501e-08
3.889848235354819392e-08
4.126453804119719858e-08
4.379942099346928914e-08
4.653892624588017188e-08
4.962186847459368881e-08
5.299464455881438773e-08
5.666225089131397854e-08
6.066721605131787418e-08
6.503490249855836651e-08
6.974796259249747342e-08
7.498012066551579731e-08
8.069334174481766938e-08
8.696679181070138475e-08
9.383392487334799175e-08
1.016152463567278391e-07
1.105411485928295895e-07
1.204470684521811025e-07
1.315243878469174410e-07
1.440572310540883691e-07
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
