4.903830242695277083e-10
6.372478456532859090e-10
6.989348135813291348e-10
7.438093408393070755e-10
7.890417134248992062e-10
8.348101394067653360e-10
8.811243912872318616e-10
9.293976345766300686e-10
9.805491791198187796e-10
1.032638349120874466e-09
1.086824237198819489e-09
1.147000532845947729e-09
1.208769096131224655e-09
1.272034282687090058e-09
1.336851673039996062e-09
1.403281141280383408e-09
1.471387476908317920e-09
1.552126508239339924e-09
1.638672174269903259e-09
1.728249751204871927e-09
1.820916326373325187e-09
1.916830806856995717e-09
2.016169635449522830e-09
2.119143986983517539e-09
2.226002543561338145e-09
2.337033128141437070e-09
2.452592386989344435e-09
2.590662869172287501e-09
2.740594750584680424e-09
2.897892599769515025e-09
3.062880605428973572e-09
3.236461097576289407e-09
3.419700748111726077e-09
3.613287955123698377e-09
3.817852301734198127e-09
4.034037643126954982e-09
4.262717752383657467e-09
4.531793248439054684e-09
4.825958404955053051e-09
5.139168828218887518e-09
5.472564616357110929e-09
5.827952583542445885e-09
6.207528381282694694e-09
6.615114320029019700e-09
7.055892695844496225e-09
7.533655844820392016e-09
8.048745953423238053e-09
8.639642705686445046e-09
9.289892654009884245e-09
9.995795754057048810e-09
1.076567593877879407e-08
1.161159532869209632e-08
1.254809300011180087e-08
1.357988369601407553e-08
1.471231263826038066e-08
1.596038579813779728e-08
1.735210959453529150e-08
1.896865016287733549e-08
2.080188035506801716e-08
2.286875716569135054e-08
2.517722793947031846e-08
2.777341802044279361e-08
3.071112930944319251e-08
3.427266742911789752e-08
3.842616849332501498e-08
4.317957212650539249e-08
4.877825474217263412e-08
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
