1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
-0.015,-0.014146851947291119,-0.013957844407043334,-0.011659444060028681,-0.011284435238640188,-0.010752632125937783,-0.009216323055605146,-0.008408052193950747,-0.006043254940962211,-0.005474797428792798,-0.005434283949866671,-0.00417070033136945,-0.003944935756654611,-0.0035951906808675237,-0.0021707707766133715,-6.612559934750361E-4,3.038979359173185E-4,0.001005533546635004,0.001415480263769489,0.0017524251726053729,0.0033279667896367812,0.004708560996795685,0.004898475477408959,0.005258433250996029,0.005934890555019452,0.006255310864714168,0.006883857322706584,0.00845163409549977,0.00935987455393876,0.010117896242841172,0.010252951027212822,0.011443749665480528,0.013483680666260073,0.013504332776942431,0.013613159321774992,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.334567423755633E-4,2.4109988554045264E-4,2.4362618305380954E-4,2.670019169774021E-4,2.7009337044427346E-4,2.7447738618654224E-4,2.839033496144381E-4,2.8754454487450065E-4,3.039227904598615E-4,3.072255274269919E-4,3.074609106555567E-4,3.131332211657186E-4,3.1407547529208453E-4,3.150709742526782E-4,3.1695507282028203E-4,3.189517274810276E-4,3.1831108845446987E-4,3.1848325660722396E-4,3.177277766929651E-4,3.1731627870840065E-4,3.153921297362562E-4,3.0870957544214045E-4,3.077903235567159E-4,3.065561286272247E-4,3.0447025431823893E-4,3.0348222966672834E-4,2.987275252515003E-4,2.8565446414908254E-4,2.81130439356083E-4,2.783923362894237E-4,2.772628516329079E-4,2.673040130980051E-4,2.456395034693569E-4,2.454239435666776E-4,2.4428804807522685E-4,2.336072761878008E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014151493955056698,-0.013887225975298338,-0.011659885396819322,-0.011266631810069256,-0.01075421954492832,-0.009134363663598006,-0.008458261633916535,-0.005991759964475436,-0.005398143342102086,-0.005363190019445439,-0.004273036654645634,-0.004000602872665224,-0.0035781186438013143,-0.002239721892780414,-6.049632617271226E-4,2.856037700891406E-4,0.001047838756454509,0.0013558439729831513,0.0016091154640396343,0.0032934645135172212,0.004768412191559584,0.004971114478510813,0.005285825097145688,0.005877881627352543,0.006212238630948757,0.006770427637430576,0.00850397766633569,0.00930911039093477,0.010150351280687097,0.0103000736360935,0.011453476635583621,0.013433416915930627,0.01349314109906826,0.01380589774998709,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4955930686985077E-4,2.577315115252728E-4,2.615766875883017E-4,2.864165220375892E-4,2.8998696339834314E-4,2.9463927429100774E-4,3.0525106379291174E-4,3.0870321804060143E-4,3.2695759918049066E-4,3.306723016410529E-4,3.3089103068061103E-4,3.3585597166063404E-4,3.371483821723965E-4,3.385764130538188E-4,3.408909176044005E-4,3.437179240864391E-4,3.434791920163858E-4,3.430242321760446E-4,3.4240877710069477E-4,3.4208400610263683E-4,3.399241588983784E-4,3.325010293030392E-4,3.3148086745749656E-4,3.3023066883563183E-4,3.280867037868539E-4,3.268759245910329E-4,3.2232414048594E-4,3.068259563696248E-4,3.02553614179066E-4,2.9898859296539237E-4,2.976627163373362E-4,2.8744867665299626E-4,2.6464933346087983E-4,2.639673429882425E-4,2.603959746584484E-4,2.5004769299626854E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.01415639677618354,-0.01381210815527186,-0.01166035677811719,-0.01124774754484548,-0.010755897209476662,-0.009047309355940832,-0.008511417498417388,-0.005937107988621435,-0.005316754448191456,-0.005287697287754757,-0.004381462319891012,-0.004059635840618938,-0.003560002701592263,-0.0023128661045897832,-5.451802853847169E-4,2.661810464428208E-4,0.0010927084161627756,0.0012925382741706092,0.0014569372260801738,0.0032568468025033492,0.0048318593659275565,0.0050480961693493975,0.005314881700407323,0.005817346418319633,0.006166507843796579,0.006649797718093375,0.008559384339143262,0.00925525139794494,0.01018471978305574,0.010349957257619582,0.011463784279878157,0.013379967826794743,0.013481266688828836,0.014008243334492635,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.6571389335647077E-4,2.743953936147437E-4,2.7983371865141984E-4,3.0605359831972084E-4,3.101540457933746E-4,3.150419792239647E-4,3.2687485829216634E-4,3.299083257411123E-4,3.5012717307858336E-4,3.5429674150358383E-4,3.5449204274840793E-4,3.586530917171602E-4,3.6037337534921014E-4,3.623317806585112E-4,3.6506074122094894E-4,3.6892875768280693E-4,3.6909490118727746E-4,3.678419885788533E-4,3.673984653706733E-4,3.671717826035086E-4,3.64689963354112E-4,3.564277051333561E-4,3.5529336224099356E-4,3.540817342962416E-4,3.5198905973606037E-4,3.5053486562761007E-4,3.4631062997079467E-4,3.281457878705511E-4,3.24247632367769E-4,3.1971279681329405E-4,3.181729632882524E-4,3.077933070117437E-4,2.8403496671907893E-4,2.8277756630512075E-4,2.7623632152607406E-4,2.6664561041264646E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014161330033136889,-0.01373599768246713,-0.011660837979897379,-0.01122867442226255,-0.010757588967463958,-0.008959262191547707,-0.008564998182539758,-0.0058818854950302875,-0.005234480241511892,-0.005211375852010255,-0.004490823904000131,-0.004119234105313278,-0.0035417020076843504,-0.002386735563658829,-4.847379801048244E-4,2.4655026871080003E-4,0.0011380124194502253,0.0012285644971341096,0.001303097692352543,0.0032198497135385827,0.004895892042788466,0.00512576719368734,0.005344227309826834,0.005756145431740259,0.006120281626113538,0.006527644986189161,0.008615226805248892,0.00920084166370837,0.010219378449814076,0.010400243079064939,0.011474189031545335,0.013325834487956444,0.013469270079599804,0.014210516816228681,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8204369346324185E-4,2.912304218237794E-4,2.9847988696526023E-4,3.259174106465821E-4,3.305843810981513E-4,3.3567167237680815E-4,3.4880339023134253E-4,3.512544854514887E-4,3.7354755580298334E-4,3.781997608804735E-4,3.7836578727208474E-4,3.817022246914009E-4,3.839126522059378E-4,3.8648869830734374E-4,3.895465185611975E-4,3.9458213389345013E-4,3.9507741457153305E-4,3.9290707139528016E-4,3.926860139017562E-4,3.92575997018134E-4,3.89746719627981E-4,3.8059534905222014E-4,3.793402061150032E-4,3.782234290089604E-4,3.762832062038972E-4,3.7456804653772336E-4,3.707676665305076E-4,3.4970834175098115E-4,3.462532172028223E-4,3.4062931539995014E-4,3.388595599949503E-4,3.28351028492952E-4,3.037495661709597E-4,3.0182608992543076E-4,2.918859455467153E-4,2.834561611712508E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014167343415680357,-0.013635606950304724,-0.011661085264980244,-0.011203346779146276,-0.010759413506550726,-0.0088435066542235,-0.008634657277220622,-0.005809388134258244,-0.005126521770026551,-0.005111201693717727,-0.004633525660048836,-0.004196997526316512,-0.0035175925195833936,-0.0024831980354611694,-4.055685658946352E-4,2.20846413254195E-4,0.0011116381100740487,0.0011724136336250315,0.0011938668891865421,0.0013139905469782102,0.0031713026836195576,0.004979389885653093,0.005227044695681089,0.005382400101580524,0.005675765873267992,0.0060595031755378,0.0063671078415961785,0.008687805111532852,0.009129286977227563,0.01026426057019511,0.010465489144300226,0.011487396505928796,0.013254329415598367,0.013453128246532501,0.01447174780305253,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9915830694835757E-4,3.0893233943841503E-4,3.1867930378215545E-4,3.468078657595076E-4,3.52169364717468E-4,3.573691629692764E-4,3.7240469406229305E-4,3.7382241310852325E-4,3.989713102464658E-4,4.042817997851876E-4,4.044009403802321E-4,4.067262296873808E-4,4.0954941004123365E-4,4.128842208310155E-4,4.1597434659502015E-4,4.221810080288455E-4,4.227650530812519E-4,4.201282767074385E-4,4.201985056262157E-4,4.202232958518576E-4,4.1973911149661736E-4,4.167143651910633E-4,4.0619335566270226E-4,4.047522865521423E-4,4.038701866502652E-4,4.023364705096866E-4,4.0033029204228105E-4,3.972425859032844E-4,3.721051248043802E-4,3.6932379399522906E-4,3.6238298062958677E-4,3.6028266203237983E-4,3.4961652753435384E-4,3.244219730473426E-4,3.215488307516521E-4,3.068272203814941E-4,3.0068889693076644E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014174100371587822,-0.013517581615456496,-0.011661164754808395,-0.011173552828195519,-0.010761324354803183,-0.008718626129881255,-0.008710374630116119,-0.008665182397669016,-0.005724542103370499,-0.005000153823580048,-0.0049939249798418,-0.004799782723587966,-0.0042876611711330365,-0.00348933790199454,-0.002595735688323402,-3.129906575641793E-4,1.9080125737590443E-4,9.078945616185774E-4,0.0011625291071862692,0.001252376872363039,0.0017542203836151717,0.0031145077655951106,0.0050766861068797554,0.00534502819509847,0.005426853385201942,0.005581635029684801,0.005988299180080384,0.006178785988423207,0.00877215560319965,0.009045482630915064,0.01031635261189806,0.010541262136500622,0.011502586460007735,0.013170246039556691,0.013434021541938991,0.01477232996067828,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.1692589401638264E-4,3.2733756655384944E-4,3.4023411725746044E-4,3.685704079040426E-4,3.7474573008165036E-4,3.7996636455559353E-4,3.9734590189261496E-4,3.974664991820068E-4,3.978640109381983E-4,4.2606091100675286E-4,4.321847449162304E-4,4.322374023177445E-4,4.332547160767041E-4,4.3680411465470175E-4,4.4103124941488115E-4,4.4393332362889113E-4,4.5134679618924874E-4,4.518717129105164E-4,4.4956075449088535E-4,4.498638997256113E-4,4.49970864480937E-4,4.477531487983491E-4,4.452791362790548E-4,4.329654118274686E-4,4.312814208957754E-4,4.3077065514988565E-4,4.2988391788859796E-4,4.2755415678423405E-4,4.2549142778084683E-4,3.951740403085475E-4,3.9332371321588945E-4,3.848370561368547E-4,3.8231423714257925E-4,3.715310243493974E-4,3.4602959050428005E-4,3.4193355445602964E-4,3.211516415136812E-4,3.183011562777547E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014180898284498034,-0.013397261403720422,-0.01166123667284429,-0.01114330908558124,-0.010763240020223634,-0.00888429709451121,-0.008644352581467993,-0.007306776299773037,-0.005638406764299629,-0.0050401766843655455,-0.004885139329934198,-0.004379548166178093,-0.0034606635460012504,-0.002709847702868289,-2.1896282392295206E-4,1.6029851151079869E-4,7.00651713983088E-4,0.0011524875121826546,0.001311852816995123,0.0021997638710295232,0.0030568634188500275,0.00517524819325214,0.00546449826529145,0.00547192501762965,0.005485998107055339,0.0059159698971194205,0.005986987804434681,0.008857435621991063,0.008960416045679615,0.010369051171373336,0.010617878360064746,0.01151796105253099,0.013084588635506357,0.01341461237158794,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.3495827270897547E-4,3.459990104593808E-4,3.6242504452378563E-4,3.9070113669689927E-4,3.9775533522981305E-4,4.029318940947685E-4,4.201647908133291E-4,4.23911219650947E-4,4.365600645567974E-4,4.537091843783681E-4,4.591730151910275E-4,4.607733078848261E-4,4.64513166156575E-4,4.697356328926856E-4,4.7237028699335096E-4,4.8111093907284735E-4,4.815478525367636E-4,4.7966366441723436E-4,4.8021685472625147E-4,4.8041196839933157E-4,4.7614090557034924E-4,4.744180870315556E-4,4.601527734057151E-4,4.582049483251171E-4,4.581543797619654E-4,4.5806665939369023E-4,4.5538655962088935E-4,4.5456111860441343E-4,4.1852999166127166E-4,4.177841614094464E-4,4.0758160951851196E-4,4.0459555131621533E-4,3.937940817472401E-4,3.6820994977345507E-4,3.6272807051095134E-4,3.3639389325930706E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014187737769948867,-0.013274588594499783,-0.011661300890859476,-0.011112607325309241,-0.010765160583942626,-0.009051547587862047,-0.00857716366410943,-0.005884321137184142,-0.005550957369988526,-0.0054338498797932115,-0.004796455616936356,-0.004472678418609155,-0.0034315617701324765,-0.0028255604952230878,-1.2345742077955052E-4,1.2932969341508498E-4,4.898361971045449E-4,0.0011422856962482117,0.0013723138046960875,0.00265069391296013,0.0029983540194127543,0.00527509572457666,0.005467349632846279,0.005541807075178099,0.005842160460942762,0.005863961271032517,0.008281182931495382,0.008462722997621706,0.008891224407828132,0.008969498240416662,0.010422364966610947,0.010695348929160041,0.011533523254422983,0.012997320297594261,0.013394895147261391,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.532594129986536E-4,3.649204982442933E-4,3.852680722471558E-4,4.132061532392672E-4,4.2120610283842796E-4,4.262718746896767E-4,4.431307326317177E-4,4.5101367229883417E-4,4.7826906205763553E-4,4.819268328242469E-4,4.8307629012835524E-4,4.901370884222191E-4,4.926839505593712E-4,4.990075679324624E-4,5.012932425813683E-4,5.114848523216445E-4,5.118040249147957E-4,5.104510731730555E-4,5.112711694315372E-4,5.115603032132801E-4,5.049075092668282E-4,5.041417780952213E-4,4.8776186868781436E-4,4.8637870713130846E-4,4.8569536798648874E-4,4.837474376480224E-4,4.835008204135585E-4,4.510659923442897E-4,4.487200018250059E-4,4.431826002623969E-4,4.4196851949940296E-4,4.3062083929588604E-4,4.271299111112545E-4,4.164113093722652E-4,3.909765101593909E-4,3.839398977912102E-4,3.555314090035935E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
