1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.015,-0.014987952962339039,-0.014839334129889109,-0.014715313316791562,-0.01324087626855284,-0.013212646602939651,-0.011411039329286788,-0.011126958724153074,-0.010351952232106724,-0.010258174653545844,-0.010095928998208974,-0.009557562721887137,-0.007438001322181339,-0.006891968905606314,-0.00548292424550329,-0.004631332592560395,-0.003851329201976117,-0.0028354348304462807,-0.002521966211091981,-0.0018810369371644632,-7.529899850067974E-4,-4.958078515967003E-4,1.541098106890744E-4,5.530849306976237E-4,5.591815310122209E-4,0.00210300407640452,0.002116020451871037,0.0030102891739466897,0.0031415664957123203,0.0031944815300876672,0.0034548108348287643,0.004954091085224731,0.005265610101930409,0.005957331394614632,0.0070678411061219915,0.007579726263526234,0.008472386009559456,0.0097055513308846,0.010164507769096123,0.01115284432820587,0.011166640321945375,0.011688433098663572,0.015,,,,,,,,,,,,,,,,,,,,
0.002933283419841907,0.0029342664964011247,0.0029454391664754842,0.00295759724953112,0.003061499889571002,0.003063362253966878,0.003178469636719207,0.0031966199713819544,0.003239256518059383,0.003243707816816539,0.0032475738779135783,0.003260402307202019,0.0034313240655776595,0.0035189426853101642,0.003552378696816262,0.0036348267135166866,0.003691767187960091,0.003678444527809599,0.0037061353239066365,0.0037473768568168277,0.0038199626902217657,0.0038154479404890855,0.0038253170073513287,0.0038134150941250278,0.0038132332251204688,0.0037263553628656583,0.0037260288933312373,0.003703599339566786,0.0037019563225783266,0.0036995278693389456,0.0036875804606134807,0.003631320523923655,0.0036193145399076496,0.0035926555099989113,0.0035582582524569407,0.0035093592511176146,0.003446062158745414,0.0033586203539581216,0.003344601578622975,0.0032650166055144493,0.0032638538436569565,0.0032198758055584026,0.0029572026233790276,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,
-0.015,-0.014847635085836957,-0.014789219008845993,-0.014740645835450372,-0.013918728740240324,-0.013243001174495223,-0.013227950113015476,-0.013043041711933268,-0.0114086791401392,-0.011176640421840179,-0.010339856370747687,-0.010287889260832534,-0.010198082053142273,-0.009901070710340965,-0.007311848767513428,-0.00690720712469981,-0.005430468878849574,-0.004720949341920227,-0.0038310639870188564,-0.002900524794438102,-0.002560720711145272,-0.0019529890718840148,-7.526252240219605E-4,-4.789324027363196E-4,6.916769584790379E-5,5.674660725165787E-4,5.750938659991461E-4,0.002082204362682638,0.0020958727289229033,0.0029702720887306057,0.003200794415105762,0.0032936308656221006,0.0037495031048328555,0.004982729046600371,0.005239434767631026,0.005809998021484394,0.007082664455189198,0.007668165522071543,0.008686632338471528,0.009773282281379438,0.01017873353100842,0.011184863433183426,0.011195884397325846,0.011613602502714485,0.015,,,,,,,,,,,,,,,,,,
0.004510793978310386,0.004529342940156156,0.004535758407614537,0.0045427012422446225,0.004631287723605616,0.00470368503252572,0.004706905017265534,0.004724575922419478,0.0048912835832149535,0.004914951912757735,0.00498895171221183,0.004992756652341322,0.004995260778890442,0.005003542452578188,0.005319876392034305,0.005424693132163229,0.005456291106846996,0.005560652851318245,0.005658647074939337,0.005634838086377854,0.005685694268267531,0.005745545267978786,0.005863760236018171,0.005853942653811053,0.005869054741698233,0.005852207691056142,0.005851949801749042,0.005745595416086765,0.005744883717990975,0.005699354621945705,0.005692494903981144,0.00568681059951996,0.00565889789294121,0.005595172360534208,0.005580813625034631,0.0055488993894852,0.005488964581205021,0.005401558645281032,0.005278753167927372,0.005147726252954501,0.005126220865241008,0.005009129172512974,0.005007691453717353,0.004953198837315728,0.004557154723550402,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,
-0.015,-0.014830729207559987,-0.014782833607508407,-0.014729978502303516,-0.014689865251287008,-0.013282631228820532,-0.01322954640303836,-0.01257177405004688,-0.011405615355546999,-0.01124148438290946,-0.010346347222614698,-0.010329171822167853,-0.010324250244626397,-0.010315929320852776,-0.010195417915179732,-0.007146159579046976,-0.006927147755612595,-0.005361776979252846,-0.004837951232735449,-0.00380456545409945,-0.0029856637007667046,-0.002611431296743221,-0.0020470955514620692,-7.52149177799484E-4,-4.568586532452089E-4,-4.199124681045739E-5,5.862978799674387E-4,5.959367259250354E-4,0.0020549706676074586,0.002069494406025635,0.00291784886369012,0.0032782953733923384,0.003423286388340538,0.004133514750396687,0.0050201806996745466,0.0052051886709942735,0.005616917957453196,0.007102056955774195,0.007783582693053272,0.00896517790229684,0.009861712601927006,0.010197337608505427,0.011226685706872026,0.011234089961321268,0.011515497494075079,0.01462233907722308,0.014696426170000158,0.015,,,,,,,,,,,,,,,
0.005445869287773136,0.0054703117181761915,0.005477227765853396,0.005485477034437934,0.005488109106256935,0.005670083766492404,0.005683843535885111,0.005767601086106244,0.005922865218065807,0.005944717863948771,0.006050157022463805,0.006052871242574268,0.006053648997059793,0.006056418714633675,0.00607440877919479,0.006529605148568943,0.006599143707799627,0.006618009199503737,0.006705347121345566,0.006834383547538741,0.006811277475020425,0.0068806322685777245,0.0069491628987812856,0.007106415902527662,0.0070948975701210434,0.007106397497928961,0.007083578314494714,0.007083228235869083,0.006970390211212443,0.006969232977759782,0.006901637147412485,0.006887171415280958,0.00687626312568454,0.006822829630818211,0.006769750380286407,0.006758761676018856,0.006734306668297228,0.0066545251933859476,0.006532174336961345,0.006347382205441267,0.0062071712797111,0.0061806906639700135,0.006038884354415383,0.006037725676783837,0.005993688749665075,0.005564419844034791,0.005554183311406205,0.005511739522644287,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,
-0.015,-0.014996674909726794,-0.014841257293246908,-0.014668894912296646,-0.014537577540340567,-0.013328047999106866,-0.013231367209082958,-0.01202146837802014,-0.011402091732786798,-0.011315792421059415,-0.010848819491051898,-0.01043133644367086,-0.010310678581976604,-0.01010574940359903,-0.0070223108898074555,-0.006954727831240707,-0.006950057683288885,-0.00528269120101413,-0.004972114834773231,-0.003774106682165903,-0.003083512003365211,-0.0026697351938809056,-0.0021552440580703044,-7.516011503295103E-4,-4.314846768697176E-4,-1.6983192891171367E-4,6.079707758368941E-4,6.199317301782952E-4,0.002023623536420712,0.002039133596989394,0.002857471756766254,0.0033674044792433196,0.0035722513730319094,0.004572866818262258,0.0050632026912609054,0.005165795913163844,0.005394449411261503,0.007124327973273944,0.007915855598073538,0.009282977652077983,0.009963104878061308,0.010218685764812063,0.011274645163172826,0.011277909680832733,0.011402369348876614,0.012825722451392532,0.012861166895070508,0.015,,,,,,,,,,,,,,,
0.005734502591949212,0.005734999159747472,0.005758209171291581,0.005785738512009746,0.0057953926093320535,0.005962596002707996,0.005989323612558299,0.006165959422886143,0.006259156260244125,0.0062721416108882915,0.006336130280732898,0.006410634647624581,0.006432167348538852,0.006504773768709128,0.0070007424686892,0.00701161315138584,0.007013186980955096,0.007016986140076298,0.007068796447728229,0.00722031072681303,0.007204685918950051,0.007286291204167348,0.007352315413917119,0.007532443714103371,0.007518659845122164,0.007523600978851916,0.007500973192527723,0.007500625225212339,0.0074008695683535075,0.007399217008171923,0.007312025017403693,0.00728569618963021,0.0072683747457519265,0.007183764703794488,0.007152797903610138,0.007147337903265604,0.0071351689884461295,0.007047685555991919,0.006893883346694005,0.006652873915236496,0.006532974542994726,0.006506851879409057,0.006355076061344708,0.00635454682993105,0.006334369893267057,0.006129910195422271,0.006124818724984004,0.005814701549271309,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,
-0.015,-0.014905128493083857,-0.01460157779800457,-0.014369325098046802,-0.013377773552470523,-0.013233309767859077,-0.011405499457361188,-0.011398174986392456,-0.011397165787302935,-0.011391751492409194,-0.010543224617345158,-0.010295690103521864,-0.00995334062384495,-0.009940129918326768,-0.007062431676498053,-0.006949038611989004,-0.005617737820727458,-0.005195582320406185,-0.005119177036703115,-0.003740611846739227,-0.0031910350053068574,-0.0027338282597835478,-0.0022740841731563755,-7.509956433873165E-4,-4.035905813688477E-4,-3.104358719922141E-4,6.318237151388337E-4,6.463489253007021E-4,0.001989107177100744,0.0020057048869143203,0.0027909503050474425,0.003465366880276915,0.0037358885817205013,0.005053276390730371,0.005110443431469436,0.0051224407192190895,0.005149222901215882,0.007148757603756939,0.008060745040018576,0.009629409978947553,0.010074223477181166,0.010242073758551164,0.011183673951653952,0.011302838634801984,0.015,,,,,,,,,,,,,,,,,,
0.006040641479402163,0.0060555872153251,0.00610629165584563,0.0061253539187198225,0.006271602389731359,0.006313129063852585,0.006607665236736024,0.0066088689374759315,0.006609034788865876,0.0066098555524206695,0.006773183236740661,0.0068208296226361965,0.006948418986859666,0.006953342451383692,0.007419851431076407,0.007438584049128692,0.007429576627854387,0.007428683324730114,0.007441416545321238,0.007615734094302644,0.007604599492081874,0.007700962504984522,0.007762799262645717,0.007967658572534455,0.007948162069150942,0.007949722393566665,0.007934224829983669,0.007933985930458408,0.00785150134876673,0.007849339335480737,0.0077470534752122,0.007703484804559961,0.00767862717017021,0.007557575349443313,0.007553739636661647,0.007553085456004929,0.007551625093815362,0.007446012966328104,0.007256724923653903,0.006956746753049408,0.006871684394511955,0.0068520896718119876,0.006710350082110593,0.0066926892825048614,0.006125452282504166,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014974852189346216,-0.014527482326349213,-0.014183583533981418,-0.013432145647161334,-0.013235388340056609,-0.011710148319350508,-0.01144517167927891,-0.010665577066371053,-0.010279166195410881,-0.0099587913714005,-0.009902476331568181,-0.007187453173493832,-0.006947310413034452,-0.005233946543904872,-0.005107999665454957,-0.005035981189168082,-0.004833703768536502,-0.0037038298263218725,-0.00330903812551611,-0.0028041980603161487,-0.0024045052852013915,-7.503286376169538E-4,-4.2926847317254456E-4,-3.502052525668209E-4,6.580462223130662E-4,6.753999583868527E-4,0.0019511476054871815,0.0019689437681472896,0.002717745284129214,0.0035729232460880687,0.003915394418836954,0.005198728705959069,0.005456779271984225,0.0071755269798530995,0.008219210066977348,0.010006292913594814,0.01019582569422171,0.0102676712921655,0.01067397986572155,0.01126486943898478,0.014909217177080498,0.015,,,,,,,,,,,,,,,,,,,,
0.006289871143118108,0.006294061600699804,0.006372599347165161,0.006403762760696375,0.006520656312825121,0.006577667275161558,0.006839764041967856,0.00690377513226115,0.007059145232420452,0.007136155379399008,0.007259038892024382,0.007280639184524297,0.007738630153069751,0.007782415678566602,0.007771235354180249,0.007770413504845213,0.0077855844185091795,0.007791245694781535,0.007930672302461975,0.007922842020955775,0.008035495984297767,0.00809078638388885,0.008319612356069421,0.008294876479175217,0.008288969850067267,0.008290950306885956,0.008290984393942404,0.008230479727273213,0.008227790316460098,0.008114629129275061,0.008047164464588478,0.008013967220372266,0.007889567956636662,0.007865763104121059,0.0077647535897010424,0.007537602841237305,0.0071800328813546406,0.007142110057075125,0.007133251252026044,0.007069724276273165,0.006979589610637437,0.006385840619304072,0.006370612747374965,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014440765164785898,-0.013965682951488579,-0.013495061169891456,-0.013237596995536595,-0.01207310121650939,-0.01150030969636934,-0.010807310062731588,-0.01025971164039694,-0.009964931856186472,-0.009858364189407757,-0.007332537706051113,-0.0069451705637713235,-0.005344463172250685,-0.00500979415426679,-0.004818009012713566,-0.004277873182481993,-0.0036609504857806324,-0.003446292525812642,-0.002886075651204181,-0.0025562152288454067,-7.495389423920213E-4,-5.25653831511888E-4,-2.6105383539624244E-4,6.88599149104463E-4,7.092577296003051E-4,0.001906860722011284,0.0019260540494977427,0.0026322796248808115,0.0036980731995426563,0.004124087400854386,0.0053072822558768405,0.005904649450285966,0.007206529613809045,0.008402824052360189,0.010235204664324486,0.010319802506803654,0.011220415780776732,0.014416305248264167,0.014527756879987204,0.015,,,,,,,,,,,,,,,,,,,,,,
0.0064875906152826795,0.006587943337900264,0.006631164744158504,0.00670589175935277,0.006784992880560359,0.006999097579395897,0.0071478315571061116,0.00729740297174517,0.0074155921694115026,0.007530686827481425,0.007572295410654987,0.00802612516070543,0.008097322765088736,0.008097424467737535,0.00809744573129,0.008138984794327878,0.008155914601601304,0.00823412411725643,0.008230763763764012,0.008357888235165518,0.008402037936332204,0.00864384996573989,0.00862395870311372,0.008606276294528094,0.008617041526234968,0.008617275711152407,0.00856667580349054,0.008563576601514848,0.008449540319892656,0.008361661572180646,0.008317652478520126,0.008195423376689727,0.008138229541444563,0.00806272613227799,0.00779198737489859,0.007406326933293532,0.007387391653280408,0.007244960291042851,0.0066982442042186965,0.006678620836057933,0.0065954726536389735,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014351921900746422,-0.013741548109739776,-0.013559070019092434,-0.013239812907360891,-0.012439228656493507,-0.011556521574296708,-0.010951440377849337,-0.010239773565602996,-0.009971154830348845,-0.009813184150146191,-0.007480354423362444,-0.006942966375658244,-0.005457180519801192,-0.004909245352695796,-0.004594549392429252,-0.0037057761082098187,-0.003617149279074517,-0.003586443500974982,-0.002969723024639343,-0.0027111215522187867,-7.487329742597304E-4,-6.242126750242057E-4,-1.6977812801795104E-4,7.198615611154931E-4,7.439145968955417E-4,0.001861536666628933,0.0018821650257500634,0.002544747140013022,0.003825915371173296,0.004337037037575934,0.005418204178504249,0.006359473240448641,0.00723815327685157,0.008589557704374022,0.010086678056267288,0.010414580034782264,0.011174926057486264,0.013903190932885685,0.01400027134907511,0.015,,,,,,,,,,,,,,,,,,,,,,
0.006684902800508781,0.006803419658003582,0.006858729901876056,0.006888222410249543,0.0069924760341923894,0.007149583309986858,0.007395987338119598,0.00753740206336352,0.007703727124049464,0.0078104800777685154,0.007873259900987788,0.008319478338149512,0.008418209407148084,0.00842864949216085,0.008432499636314206,0.00850308330264865,0.008534328292364573,0.008545931073577172,0.008545592218486516,0.008687419230121573,0.008720708119816876,0.008973319739926933,0.008960942710942572,0.008934187324063045,0.008951604240248042,0.008952075138425466,0.008909470452781964,0.008905942373824369,0.00879262061123124,0.008683724755337307,0.008627525016871123,0.008508646646900915,0.008415426002147935,0.008365834359931861,0.00804820695036696,0.0077168518984093906,0.007639738315028422,0.0075150689120421724,0.007026510328396894,0.007008633057272054,0.00682453392744361,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014245766379461108,-0.013640058376175223,-0.01347738205266617,-0.013241946504731095,-0.012866975896421396,-0.011622596304334008,-0.01112096236502242,-0.01021569321139534,-0.009978070202335647,-0.009759139770747566,-0.007654473651028132,-0.00694005581263768,-0.005590033660229735,-0.004789780849977178,-0.004328973478663279,-0.003767041835398518,-0.0035116890525350043,-0.0030685365384256376,-0.002894112365806967,-7.47742215058432E-4,-7.408492783217476E-4,-6.159880559196418E-5,7.568423857772476E-4,7.849143990006392E-4,0.0018077898464341907,0.0018301110844469795,0.0024408647476012943,0.003976935300960119,0.004588395024552567,0.005549236501141804,0.006894039203443083,0.007275217453983438,0.008809238175591861,0.009909549251713279,0.010526063480708042,0.01112051819689771,0.013281477895174084,0.013359948799004675,0.015,,,,,,,,,,,,,,,,,,,,,,,
0.006944069750100498,0.007089816771918873,0.007147600942161672,0.007189659920177837,0.0072698439096416925,0.007347264300281181,0.007710063755614074,0.007832642496298725,0.008053853112519294,0.008150979766571797,0.00824046596731711,0.00866078920654329,0.008799485217330164,0.008818013413161671,0.008828996374260961,0.008934406183282903,0.008955429565537746,0.008969150496836486,0.009073720296470172,0.009096602405141652,0.00937817733997606,0.009377466696172364,0.009339131144991172,0.009359625064234342,0.009360327992652488,0.009323544361693319,0.009319536270036045,0.009209866875330597,0.009070068456959127,0.00899875541208391,0.008886694831976674,0.008745718137323777,0.00872249636446357,0.008347051714306419,0.008093824936708391,0.007942715855798721,0.007840286012861042,0.007431202200574167,0.0074159109096072,0.007096321114015111,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,
