1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014880438310056454,-0.01469450071488744,-0.013263910497047053,-0.013187712560324631,-0.011412998111737568,-0.011086126898673318,-0.010361899714379641,-0.010233781366218622,-0.010011917032452857,-0.009273709195294338,-0.007541202739539763,-0.006879475978719286,-0.005525939157253391,-0.004557688093916965,-0.0038679683860355345,-0.002782023395060597,-0.002490175180189019,-0.0018219888888516417,-7.532908741481464E-4,-5.096568747052967E-4,2.237899228066803E-4,5.412946518955006E-4,5.461390965741855E-4,0.002120061541572807,0.002132544406073373,0.0030430923855403746,0.003092980316309949,0.003113103567894373,0.0032122587665825604,0.004930591629969339,0.005287093134922545,0.006078068237345802,0.007055685907590967,0.0075070263802016444,0.008295731254106598,0.009649896470574806,0.010152842075555703,0.011126549410903804,0.011142629361748823,0.011749745533190262,0.015,,,,,,,,,,,,,,,,,,,,,
5.102266003206171E-11,5.114866888522086E-11,5.141158168928482E-11,5.277871747444036E-11,5.2872867257812094E-11,5.391226004767874E-11,5.4103697933556344E-11,5.437285685781435E-11,5.4449046182355464E-11,5.4630241070036904E-11,5.523312970864394E-11,5.848479408515354E-11,6.055039764016267E-11,6.108458152679169E-11,6.26875461110541E-11,6.343886579854933E-11,6.342273625846171E-11,6.407967524894299E-11,6.487560918598787E-11,6.61486269497204E-11,6.583217887960732E-11,6.59707085069524E-11,6.580432042171465E-11,6.580178169457052E-11,6.40047016709152E-11,6.401067651786013E-11,6.444650475368561E-11,6.445594488215818E-11,6.44474738606245E-11,6.440573379591678E-11,6.357641084779576E-11,6.339150430411859E-11,6.298124945163773E-11,6.267993645568263E-11,6.184523001519925E-11,6.104288192305093E-11,5.966529201098729E-11,5.933838493730232E-11,5.763096247669896E-11,5.760939564263814E-11,5.6795116180510686E-11,5.1708473537056524E-11,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014941180396548891,-0.014822606435926925,-0.014723775952663703,-0.013231513988683653,-0.013222786096066941,-0.011410248676488807,-0.011143555872319962,-0.01034791146870272,-0.010268097686246685,-0.010130063040517084,-0.009672542303859881,-0.007395931240552055,-0.0068970554022142385,-0.0054654161459781,-0.004661269189443495,-0.0038445622038987062,-0.002857166437710397,-0.002534903694778245,-0.0019050603785663658,-7.528680750563226E-4,-4.901735612113881E-4,1.257537562194492E-4,5.578848599422735E-4,5.644920618917432E-4,0.0020960614309375875,0.0021092953007628215,0.002996934183006353,0.0031613386668804012,0.0032275870328224952,0.0035533077106877087,0.004963652770753134,0.005256871016876285,0.005908166749447705,0.007072789454046331,0.0076092727972534475,0.008544042379830846,0.009728176545926958,0.01016925692868072,0.01116353846265995,0.011176406945997377,0.01166346427069373,0.015,,,,,,,,,,,,,,,,,,,,
0.0012724981208080122,0.0012748044709171367,0.0012791914346523918,0.0012836646329900524,0.00133163995173654,0.0013318713863836131,0.0013919615589722757,0.0014008030959565935,0.0014240340250175384,0.001425851277181649,0.001427216535213881,0.0014317417314595954,0.0015012069818149374,0.001530972169335606,0.001557083712423673,0.001589782492859865,0.0016158295013625128,0.0016116757805641653,0.00161967048369946,0.001633894750104053,0.001659915650624231,0.0016603298431246433,0.001662844022106876,0.0016578091158315448,0.0016577321330773038,0.0016218526366682862,0.001621617598693794,0.0016058528339108335,0.0016047568674177116,0.001603210445602183,0.0015956072156227477,0.0015709290979800893,0.0015659460685854322,0.0015548777744975703,0.0015382130647820875,0.0015171188044573007,0.0014904317479196758,0.0014566254965955707,0.0014506083488905477,0.0014147411227186072,0.0014142827944851905,0.0013969355968903143,0.0012773254767937422,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,
-0.015,-0.014767212554463513,-0.014760536194684364,-0.014753182395360484,-0.014747609554915964,-0.013265318727831668,-0.013228848838729903,-0.012778640103113218,-0.011406955503637056,-0.011213161423195048,-0.010330961127515853,-0.010309752318610279,-0.01027313089667339,-0.010152311782820878,-0.007218681982385542,-0.006918431199074917,-0.00539181382784769,-0.004786838532654091,-0.003816147530159726,-0.002948449946715361,-0.002589263947086839,-0.0020059629245972235,-7.523570436228071E-4,-4.665071241974298E-4,6.603346334279822E-6,5.780632610233264E-4,5.868218142394358E-4,0.0020668789693699258,0.002081028246178559,0.002940774604187478,0.0032444165722416776,0.003366619831429319,0.003965866918053684,0.005003811948438724,0.005220159502591588,0.0057013662949403215,0.00709358101917041,0.0077331697660094345,0.008843653794997398,0.009823080543387836,0.010189207471538057,0.011208412830916423,0.011217396400765016,0.01155841878731995,0.015,,,,,,,,,,,,,,,,,,
0.0013586566713666025,0.0013688224484522224,0.0013691140036308181,0.0013694636527557438,0.0013696051938263953,0.0014208827686903892,0.001422922538352956,0.00143851313816047,0.0014882580107412303,0.0014952860562862302,0.0015232304786609635,0.0015237337475529121,0.0015241570533839305,0.0015255535976109783,0.0016227935555637172,0.001641946369366329,0.0016690760240783736,0.001694909409517394,0.0017270825109487894,0.0017210490738662333,0.0017308125359945196,0.0017427007515049627,0.0017682504013488355,0.0017681085485533137,0.0017710798102027283,0.001766640309474779,0.0017665722669010495,0.001738820292975042,0.0017384849006403023,0.0017181056019527014,0.0017149817402179986,0.0017125041454776248,0.0017003547851424379,0.0016841225122892552,0.0016803776517311843,0.0016720482192862525,0.0016507811026383362,0.0016238536235239898,0.0015860127796114062,0.0015526378424288978,0.0015473324184323556,0.0015110580276872954,0.0015107051299447455,0.001497308892991901,0.001365818711005902,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,
-0.015,-0.014931801174830148,-0.014818389494602117,-0.014692856528617664,-0.014597361932219971,-0.013310262787493842,-0.013230657634451236,-0.012238320608478567,-0.011403475288720122,-0.011286692184064287,-0.010652822962427835,-0.010391327439352074,-0.01031600472504526,-0.010188302629856767,-0.008295713755186791,-0.00702990050243441,-0.006941079372465381,-0.0053137122845741645,-0.004919562337280891,-0.0037860480315704045,-0.003045156073985455,-0.0026468775841534415,-0.0021128509746821296,-7.518162647314648E-4,-4.414320440786577E-4,-1.1970705480801591E-4,5.994714664887772E-4,6.105208789283726E-4,0.00203591813354494,0.0020510412218403655,0.0028811566514204794,0.0033324695177936285,0.003513863713879288,0.00440089252580422,0.005046341720888917,0.0051812437821868625,0.005481732017690932,0.007115601391625908,0.00786405312132938,0.009158694884261194,0.009923390700125823,0.010210323471077306,0.011255860396839467,0.011260745611306335,0.011446767525245455,0.013544691821280937,0.013596047360456557,0.015,,,,,,,,,,,,,,,
